aligner,analysisDate,biosampleId,id,individualId,info,pipelineName,pipelineRef,runId,variantCaller
bwa-0.5.9,2015-09-30,HG00361,UK1_analysisId_166,HG00361,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000166,GATK4.0
bwa-0.5.9,2015-09-30,HG00362,UK1_analysisId_167,HG00362,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000167,GATK4.0
bwa-0.5.9,2015-09-30,HG00364,UK1_analysisId_168,HG00364,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000168,GATK4.0
bwa-0.5.9,2015-09-30,HG00365,UK1_analysisId_169,HG00365,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000169,GATK4.0
bwa-0.5.9,2015-09-30,HG00366,UK1_analysisId_170,HG00366,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000170,GATK4.0
bwa-0.5.9,2015-09-30,HG00367,UK1_analysisId_171,HG00367,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000171,GATK4.0
bwa-0.5.9,2015-09-30,HG00368,UK1_analysisId_172,HG00368,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000172,GATK4.0
bwa-0.5.9,2015-09-30,HG00369,UK1_analysisId_173,HG00369,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000173,GATK4.0
bwa-0.5.9,2015-09-30,HG00371,UK1_analysisId_174,HG00371,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000174,GATK4.0
bwa-0.5.9,2015-09-30,HG00372,UK1_analysisId_175,HG00372,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000175,GATK4.0
bwa-0.5.9,2015-09-30,HG00373,UK1_analysisId_176,HG00373,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000176,GATK4.0
bwa-0.5.9,2015-09-30,HG00375,UK1_analysisId_177,HG00375,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000177,GATK4.0
bwa-0.5.9,2015-09-30,HG00376,UK1_analysisId_178,HG00376,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000178,GATK4.0
bwa-0.5.9,2015-09-30,HG00378,UK1_analysisId_179,HG00378,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000179,GATK4.0
bwa-0.5.9,2015-09-30,HG00379,UK1_analysisId_180,HG00379,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000180,GATK4.0
bwa-0.5.9,2015-09-30,HG00380,UK1_analysisId_181,HG00380,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000181,GATK4.0
bwa-0.5.9,2015-09-30,HG00381,UK1_analysisId_182,HG00381,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000182,GATK4.0
bwa-0.5.9,2015-09-30,HG00382,UK1_analysisId_183,HG00382,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000183,GATK4.0
bwa-0.5.9,2015-09-30,HG00383,UK1_analysisId_184,HG00383,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000184,GATK4.0
bwa-0.5.9,2015-09-30,HG00384,UK1_analysisId_185,HG00384,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000185,GATK4.0
bwa-0.5.9,2015-09-30,HG00403,UK1_analysisId_186,HG00403,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000186,GATK4.0
bwa-0.5.9,2015-09-30,HG00404,UK1_analysisId_187,HG00404,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000187,GATK4.0
bwa-0.5.9,2015-09-30,HG00406,UK1_analysisId_188,HG00406,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000188,GATK4.0
bwa-0.5.9,2015-09-30,HG00407,UK1_analysisId_189,HG00407,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000189,GATK4.0
bwa-0.5.9,2015-09-30,HG00409,UK1_analysisId_190,HG00409,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000190,GATK4.0
bwa-0.5.9,2015-09-30,HG00410,UK1_analysisId_191,HG00410,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000191,GATK4.0
bwa-0.5.9,2015-09-30,HG00419,UK1_analysisId_192,HG00419,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000192,GATK4.0
bwa-0.5.9,2015-09-30,HG00421,UK1_analysisId_193,HG00421,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000193,GATK4.0
bwa-0.5.9,2015-09-30,HG00422,UK1_analysisId_194,HG00422,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000194,GATK4.0
bwa-0.5.9,2015-09-30,HG00428,UK1_analysisId_195,HG00428,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000195,GATK4.0
bwa-0.5.9,2015-09-30,HG00436,UK1_analysisId_196,HG00436,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000196,GATK4.0
bwa-0.5.9,2015-09-30,HG00437,UK1_analysisId_197,HG00437,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000197,GATK4.0
bwa-0.5.9,2015-09-30,HG00442,UK1_analysisId_198,HG00442,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000198,GATK4.0
bwa-0.5.9,2015-09-30,HG00443,UK1_analysisId_199,HG00443,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000199,GATK4.0
bwa-0.5.9,2015-09-30,HG00445,UK1_analysisId_200,HG00445,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000200,GATK4.0
bwa-0.5.9,2015-09-30,HG00446,UK1_analysisId_201,HG00446,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000201,GATK4.0
bwa-0.5.9,2015-09-30,HG00448,UK1_analysisId_202,HG00448,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000202,GATK4.0
bwa-0.5.9,2015-09-30,HG00449,UK1_analysisId_203,HG00449,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000203,GATK4.0
bwa-0.5.9,2015-09-30,HG00451,UK1_analysisId_204,HG00451,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000204,GATK4.0
bwa-0.5.9,2015-09-30,HG00452,UK1_analysisId_205,HG00452,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000205,GATK4.0
bwa-0.5.9,2015-09-30,HG00457,UK1_analysisId_206,HG00457,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000206,GATK4.0
bwa-0.5.9,2015-09-30,HG00458,UK1_analysisId_207,HG00458,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000207,GATK4.0
bwa-0.5.9,2015-09-30,HG00463,UK1_analysisId_208,HG00463,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000208,GATK4.0
bwa-0.5.9,2015-09-30,HG00464,UK1_analysisId_209,HG00464,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000209,GATK4.0
bwa-0.5.9,2015-09-30,HG00472,UK1_analysisId_210,HG00472,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000210,GATK4.0
bwa-0.5.9,2015-09-30,HG00473,UK1_analysisId_211,HG00473,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000211,GATK4.0
bwa-0.5.9,2015-09-30,HG00475,UK1_analysisId_212,HG00475,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000212,GATK4.0
bwa-0.5.9,2015-09-30,HG00476,UK1_analysisId_213,HG00476,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000213,GATK4.0
bwa-0.5.9,2015-09-30,HG00478,UK1_analysisId_214,HG00478,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000214,GATK4.0
bwa-0.5.9,2015-09-30,HG00479,UK1_analysisId_215,HG00479,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000215,GATK4.0
bwa-0.5.9,2015-09-30,HG00500,UK1_analysisId_216,HG00500,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000216,GATK4.0
bwa-0.5.9,2015-09-30,HG00513,UK1_analysisId_217,HG00513,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000217,GATK4.0
bwa-0.5.9,2015-09-30,HG00524,UK1_analysisId_218,HG00524,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000218,GATK4.0
bwa-0.5.9,2015-09-30,HG00525,UK1_analysisId_219,HG00525,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000219,GATK4.0
bwa-0.5.9,2015-09-30,HG00530,UK1_analysisId_220,HG00530,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000220,GATK4.0
bwa-0.5.9,2015-09-30,HG00531,UK1_analysisId_221,HG00531,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000221,GATK4.0
bwa-0.5.9,2015-09-30,HG00533,UK1_analysisId_222,HG00533,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000222,GATK4.0
bwa-0.5.9,2015-09-30,HG00534,UK1_analysisId_223,HG00534,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000223,GATK4.0
bwa-0.5.9,2015-09-30,HG00536,UK1_analysisId_224,HG00536,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000224,GATK4.0
bwa-0.5.9,2015-09-30,HG00537,UK1_analysisId_225,HG00537,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000225,GATK4.0
bwa-0.5.9,2015-09-30,HG00542,UK1_analysisId_226,HG00542,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000226,GATK4.0
bwa-0.5.9,2015-09-30,HG00543,UK1_analysisId_227,HG00543,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000227,GATK4.0
bwa-0.5.9,2015-09-30,HG00551,UK1_analysisId_228,HG00551,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000228,GATK4.0
bwa-0.5.9,2015-09-30,HG00553,UK1_analysisId_229,HG00553,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000229,GATK4.0
bwa-0.5.9,2015-09-30,HG00554,UK1_analysisId_230,HG00554,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000230,GATK4.0
bwa-0.5.9,2015-09-30,HG00556,UK1_analysisId_231,HG00556,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000231,GATK4.0
bwa-0.5.9,2015-09-30,HG00557,UK1_analysisId_232,HG00557,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000232,GATK4.0
bwa-0.5.9,2015-09-30,HG00559,UK1_analysisId_233,HG00559,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000233,GATK4.0
bwa-0.5.9,2015-09-30,HG00560,UK1_analysisId_234,HG00560,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000234,GATK4.0
bwa-0.5.9,2015-09-30,HG00565,UK1_analysisId_235,HG00565,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000235,GATK4.0
bwa-0.5.9,2015-09-30,HG00566,UK1_analysisId_236,HG00566,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000236,GATK4.0
bwa-0.5.9,2015-09-30,HG00580,UK1_analysisId_237,HG00580,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000237,GATK4.0
bwa-0.5.9,2015-09-30,HG00581,UK1_analysisId_238,HG00581,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000238,GATK4.0
bwa-0.5.9,2015-09-30,HG00583,UK1_analysisId_239,HG00583,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000239,GATK4.0
bwa-0.5.9,2015-09-30,HG00584,UK1_analysisId_240,HG00584,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000240,GATK4.0
bwa-0.5.9,2015-09-30,HG00589,UK1_analysisId_241,HG00589,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000241,GATK4.0
bwa-0.5.9,2015-09-30,HG00590,UK1_analysisId_242,HG00590,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000242,GATK4.0
bwa-0.5.9,2015-09-30,HG00592,UK1_analysisId_243,HG00592,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000243,GATK4.0
bwa-0.5.9,2015-09-30,HG00593,UK1_analysisId_244,HG00593,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000244,GATK4.0
bwa-0.5.9,2015-09-30,HG00595,UK1_analysisId_245,HG00595,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000245,GATK4.0
bwa-0.5.9,2015-09-30,HG00596,UK1_analysisId_246,HG00596,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000246,GATK4.0
bwa-0.5.9,2015-09-30,HG00598,UK1_analysisId_247,HG00598,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000247,GATK4.0
bwa-0.5.9,2015-09-30,HG00599,UK1_analysisId_248,HG00599,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000248,GATK4.0
bwa-0.5.9,2015-09-30,HG00607,UK1_analysisId_249,HG00607,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000249,GATK4.0
bwa-0.5.9,2015-09-30,HG00608,UK1_analysisId_250,HG00608,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000250,GATK4.0
bwa-0.5.9,2015-09-30,HG00610,UK1_analysisId_251,HG00610,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000251,GATK4.0
bwa-0.5.9,2015-09-30,HG00611,UK1_analysisId_252,HG00611,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000252,GATK4.0
bwa-0.5.9,2015-09-30,HG00613,UK1_analysisId_253,HG00613,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000253,GATK4.0
bwa-0.5.9,2015-09-30,HG00614,UK1_analysisId_254,HG00614,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000254,GATK4.0
bwa-0.5.9,2015-09-30,HG00619,UK1_analysisId_255,HG00619,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000255,GATK4.0
bwa-0.5.9,2015-09-30,HG00620,UK1_analysisId_256,HG00620,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000256,GATK4.0
bwa-0.5.9,2015-09-30,HG00622,UK1_analysisId_257,HG00622,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000257,GATK4.0
bwa-0.5.9,2015-09-30,HG00623,UK1_analysisId_258,HG00623,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000258,GATK4.0
bwa-0.5.9,2015-09-30,HG00625,UK1_analysisId_259,HG00625,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000259,GATK4.0
bwa-0.5.9,2015-09-30,HG00626,UK1_analysisId_260,HG00626,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000260,GATK4.0
bwa-0.5.9,2015-09-30,HG00628,UK1_analysisId_261,HG00628,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000261,GATK4.0
bwa-0.5.9,2015-09-30,HG00629,UK1_analysisId_262,HG00629,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000262,GATK4.0
bwa-0.5.9,2015-09-30,HG00631,UK1_analysisId_263,HG00631,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000263,GATK4.0
bwa-0.5.9,2015-09-30,HG00632,UK1_analysisId_264,HG00632,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000264,GATK4.0
bwa-0.5.9,2015-09-30,HG00634,UK1_analysisId_265,HG00634,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000265,GATK4.0
bwa-0.5.9,2015-09-30,HG00637,UK1_analysisId_266,HG00637,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000266,GATK4.0
bwa-0.5.9,2015-09-30,HG00638,UK1_analysisId_267,HG00638,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000267,GATK4.0
bwa-0.5.9,2015-09-30,HG00640,UK1_analysisId_268,HG00640,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000268,GATK4.0
bwa-0.5.9,2015-09-30,HG00641,UK1_analysisId_269,HG00641,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000269,GATK4.0
bwa-0.5.9,2015-09-30,HG00650,UK1_analysisId_270,HG00650,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000270,GATK4.0
bwa-0.5.9,2015-09-30,HG00651,UK1_analysisId_271,HG00651,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000271,GATK4.0
bwa-0.5.9,2015-09-30,HG00653,UK1_analysisId_272,HG00653,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000272,GATK4.0
bwa-0.5.9,2015-09-30,HG00654,UK1_analysisId_273,HG00654,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000273,GATK4.0
bwa-0.5.9,2015-09-30,HG00656,UK1_analysisId_274,HG00656,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000274,GATK4.0
bwa-0.5.9,2015-09-30,HG00657,UK1_analysisId_275,HG00657,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000275,GATK4.0
bwa-0.5.9,2015-09-30,HG00662,UK1_analysisId_276,HG00662,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000276,GATK4.0
bwa-0.5.9,2015-09-30,HG00663,UK1_analysisId_277,HG00663,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000277,GATK4.0
bwa-0.5.9,2015-09-30,HG00671,UK1_analysisId_278,HG00671,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000278,GATK4.0
bwa-0.5.9,2015-09-30,HG00672,UK1_analysisId_279,HG00672,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000279,GATK4.0
bwa-0.5.9,2015-09-30,HG00674,UK1_analysisId_280,HG00674,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000280,GATK4.0
bwa-0.5.9,2015-09-30,HG00675,UK1_analysisId_281,HG00675,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000281,GATK4.0
bwa-0.5.9,2015-09-30,HG00683,UK1_analysisId_282,HG00683,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000282,GATK4.0
bwa-0.5.9,2015-09-30,HG00684,UK1_analysisId_283,HG00684,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000283,GATK4.0
bwa-0.5.9,2015-09-30,HG00689,UK1_analysisId_284,HG00689,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000284,GATK4.0
bwa-0.5.9,2015-09-30,HG00690,UK1_analysisId_285,HG00690,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000285,GATK4.0
bwa-0.5.9,2015-09-30,HG00692,UK1_analysisId_286,HG00692,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000286,GATK4.0
bwa-0.5.9,2015-09-30,HG00693,UK1_analysisId_287,HG00693,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000287,GATK4.0
bwa-0.5.9,2015-09-30,HG00698,UK1_analysisId_288,HG00698,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000288,GATK4.0
bwa-0.5.9,2015-09-30,HG00699,UK1_analysisId_289,HG00699,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000289,GATK4.0
bwa-0.5.9,2015-09-30,HG00701,UK1_analysisId_290,HG00701,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000290,GATK4.0
bwa-0.5.9,2015-09-30,HG00704,UK1_analysisId_291,HG00704,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000291,GATK4.0
bwa-0.5.9,2015-09-30,HG00705,UK1_analysisId_292,HG00705,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000292,GATK4.0
bwa-0.5.9,2015-09-30,HG00707,UK1_analysisId_293,HG00707,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000293,GATK4.0
bwa-0.5.9,2015-09-30,HG00708,UK1_analysisId_294,HG00708,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000294,GATK4.0
bwa-0.5.9,2015-09-30,HG00717,UK1_analysisId_295,HG00717,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000295,GATK4.0
bwa-0.5.9,2015-09-30,HG00728,UK1_analysisId_296,HG00728,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000296,GATK4.0
bwa-0.5.9,2015-09-30,HG00729,UK1_analysisId_297,HG00729,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000297,GATK4.0
bwa-0.5.9,2015-09-30,HG00731,UK1_analysisId_298,HG00731,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000298,GATK4.0
bwa-0.5.9,2015-09-30,HG00732,UK1_analysisId_299,HG00732,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000299,GATK4.0
bwa-0.5.9,2015-09-30,HG00734,UK1_analysisId_300,HG00734,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000300,GATK4.0
bwa-0.5.9,2015-09-30,HG00736,UK1_analysisId_301,HG00736,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000301,GATK4.0
bwa-0.5.9,2015-09-30,HG00737,UK1_analysisId_302,HG00737,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000302,GATK4.0
bwa-0.5.9,2015-09-30,HG00739,UK1_analysisId_303,HG00739,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000303,GATK4.0
bwa-0.5.9,2015-09-30,HG00740,UK1_analysisId_304,HG00740,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000304,GATK4.0
bwa-0.5.9,2015-09-30,HG00742,UK1_analysisId_305,HG00742,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000305,GATK4.0
bwa-0.5.9,2015-09-30,HG00743,UK1_analysisId_306,HG00743,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000306,GATK4.0
bwa-0.5.9,2015-09-30,HG00759,UK1_analysisId_307,HG00759,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000307,GATK4.0
bwa-0.5.9,2015-09-30,HG00766,UK1_analysisId_308,HG00766,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000308,GATK4.0
bwa-0.5.9,2015-09-30,HG00844,UK1_analysisId_309,HG00844,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000309,GATK4.0
bwa-0.5.9,2015-09-30,HG00851,UK1_analysisId_310,HG00851,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000310,GATK4.0
bwa-0.5.9,2015-09-30,HG00864,UK1_analysisId_311,HG00864,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000311,GATK4.0
bwa-0.5.9,2015-09-30,HG00867,UK1_analysisId_312,HG00867,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000312,GATK4.0
bwa-0.5.9,2015-09-30,HG00879,UK1_analysisId_313,HG00879,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000313,GATK4.0
